location,date,text,polarity,subjectivity
New york,2020-07-23,Coronavirus Israel live Senior health official says it seems we ll be forced to live from lockdown to lockdown Israel News,-0.009090909090909113,0.4
New york,2020-07-24,We re watching The Host right now We didn t realize this was another pandemic friendly movie What s your favorite pandemic movie that you ve watched recently thehost japanesehorror pandemicmovies Keep your tacos keep your bowls Pay your workers what they re owed We ve been serving our community during global pandemic amp deserve to be acknowledged for all our hard work reinstate hazard pay now This is amazing We love it Show us your creative pandemic pumpkin carvings As Black amp Brown essential fast food workers we re facing 3 crisis at once systematic racism a rigged economy a global pandemic We re serving our communities without the dignity of workplace protections fair wages and full time hours,0.2368253968253969,0.5407142857142857
New york,2020-07-25,FOX News personalities Bret Baier Martha MacCallum Dana Perino and Juan Williams are in quarantine after being exposed to someone with COVID 19 Multiple personalities from along with the network president are having to quarantine after being exposed to COVID 19 traveling from the final presidential debate in Nashville,0.0,0.5
New york,2020-07-26,C mon you can scare people more on Covid 19 on the national news Make sure you get people petrified You are ensuring another lockdown ruining people s businesses and livelihoods The death rate is down Way to ruin America NBC Yep we re still great,0.4111111111111111,0.6069444444444445
New york,2020-07-27,EVERYONE SHOULD LISTEN TO THIS FROM PRAY Covid 19 Racial Tension and Election YouTube,0.0,0.0
New york,2020-07-28,Apparently complimenting a city that followed the guidelines in their handling of the Covid 19 crisis makes anybody a Democrat,0.05,0.35
New york,2020-07-31,Italian governor rails against Halloween as he imposes 31 October curfew We need Rankin Bass back The truth is Donald Trump miss handled this pandemic right from the start he s the one that told the lies When he finally stop China from coming into America it was too late already he did not close down the airports to come from Europe Stop blaming GAC,-0.04569160997732428,0.4178004535147392
New york,2020-08-02,I know we are not the only one that is suffering financially due to covid 19 in this country but we are sick and tired of how long this is taking It doesn t have to be all that much and is all parties involve forgetting that this is a real national emergency HELP US NOW Hammill It s there a way this lady can be removed from her position I mean she is clearly taking her sweet time while we suffer Cruel and unusual punishment definitely defines whats being done to the American people in need during this pandemic Sickening,-0.163452380952381,0.6035317460317461
New york,2020-08-03,Very happy to have clients but very concerned about how many new fresh clients are making last minute appointments during a pandemic This damn pandemic I even checked this book published in 2019 that has every book store in all five boroughs of NYC Had to make sure that this Columbus location is in fact a new location so my facts were straight So Strand opened a second brick mortar store during a mothafuckin PANDEMIC,0.29727272727272724,0.4564646464646465
New york,2020-08-05,Leading teams during uncertainty can be challenging From what work life flexibility looks like now to new lessons learned this year see how 3 product leaders are adapting during the coronavirus pandemic,0.3181818181818182,0.7272727272727273
New york,2020-08-06,Under Trump the United States with less than 5 of the world s population has more than 20 of the world s COVID 19 deaths It s ludicrous to blame the president for a global pandemic it s terrible but illness and plagues sadly happen as it did to every country on the planet I think he is the best president and he made sure we were takin care of,0.04761904761904764,0.5365079365079365
New york,2020-08-07,Acknowledging all the hard working Respiratory Therapists around the world for Respiratory Care Week from October 25 31 2020 especially during this COVID 19 pandemic respiratorycareweek Acknowledging all the hard working Respiratory Therapists around the world for Respiratory Care Week from October 25 31 2020 especially during this COVID 19 pandemic respiratorycareweek,-0.14583333333333334,0.7708333333333333
